id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,timezone
17055,CXC,small_airport,Chitina Airport,61.582901001,-144.427001953,556.0,,US,US-AK,Chitina,no,CXC,CXC,CXC,,,,America/Anchorage
44646,CY-0002,medium_airport,Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,146.0,AS,CY,CY-03,Lefkoniko (Geçitkale),yes,LCGK,GEC,,,https://en.wikipedia.org/wiki/Geçitkale_Air_Base,Geçitkale Air Base,Asia/Famagusta
46596,CYAB,small_airport,Arctic Bay Airport,73.006101,-85.04616,72.0,,CA,CA-NU,Arctic Bay,yes,CYAB,YAB,,,https://en.wikipedia.org/wiki/Arctic_Bay_Airport,CJX7,America/Rankin_Inlet
1652,CYAC,medium_airport,Cat Lake Airport,51.72719955444336,-91.82440185546876,1344.0,,CA,CA-ON,Cat Lake,yes,CYAC,YAC,,,https://en.wikipedia.org/wiki/Cat_Lake_Airport,,America/Winnipeg
1653,CYAD,small_airport,La Grande-3 Airport,53.5717010498,-76.19640350339999,775.0,,CA,CA-QC,La Grande-3,no,CYAD,YAR,YAD,,https://en.wikipedia.org/wiki/La_Grande-3_Airport,YAD,America/Toronto
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.655749,-93.44349,1125.0,,CA,CA-ON,Fort Frances,yes,CYAG,YAG,,,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,,America/Winnipeg
1655,CYAH,medium_airport,La Grande-4 Airport,53.754699707,-73.6753005981,1005.0,,CA,CA-QC,La Grande-4,no,CYAH,YAH,,,https://en.wikipedia.org/wiki/La_Grande-4_Airport,YAH,America/Toronto
1656,CYAL,medium_airport,Alert Bay Airport,50.582199,-126.916,240.0,,CA,CA-BC,Alert Bay,yes,CYAL,YAL,,,https://en.wikipedia.org/wiki/Alert_Bay_Airport,,America/Vancouver
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.485001,-84.509399,630.0,,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM,,http://www.saultairport.com/,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,,America/Toronto
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,672.0,,CA,CA-ON,Kasabonika,yes,CYAQ,XKS,,,https://en.wikipedia.org/wiki/Kasabonika_Airport,YAQ,America/Winnipeg
1659,CYAS,medium_airport,Kangirsuk Airport,60.02719879150391,-69.99919891357422,403.0,,CA,CA-QC,Kangirsuk,yes,CYAS,YKG,,,https://en.wikipedia.org/wiki/Kangirsuk_Airport,YAS,America/Toronto
1660,CYAT,medium_airport,Attawapiskat Airport,52.9275016784668,-82.43190002441406,31.0,,CA,CA-ON,Attawapiskat,yes,CYAT,YAT,,,https://en.wikipedia.org/wiki/Attawapiskat_Airport,,America/Toronto
1665,CYAY,medium_airport,St. Anthony Airport,51.391909,-56.08321,108.0,,CA,CA-NL,St. Anthony,yes,CYAY,YAY,,,https://en.wikipedia.org/wiki/St._Anthony_Airport,,America/St_Johns
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80.0,,CA,CA-BC,Tofino,yes,CYAZ,YAZ,,http://www.acrd.bc.ca/long-beach-airport,https://en.wikipedia.org/wiki/Tofino_Airport,,America/Vancouver
1667,CYBA,small_airport,Banff Airport,51.208222,-115.540624,4583.0,,CA,CA-AB,Banff,no,CYBA,YBA,,,https://en.wikipedia.org/wiki/Banff_Airport,YBA,America/Edmonton
1668,CYBB,medium_airport,Kugaaruk Airport,68.534401,-89.808098,56.0,,CA,CA-NU,Kugaaruk,yes,CYBB,YBB,,,https://en.wikipedia.org/wiki/Kugaaruk_Airport,"YBB, Pelly Bay Townsite Airport",America/Cambridge_Bay
1669,CYBC,medium_airport,Baie-Comeau Airport,49.1325,-68.204399,71.0,,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC,YBC,,https://en.wikipedia.org/wiki/Baie-Comeau_Airport,,America/Toronto
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117.0,,CA,CA-BC,Bella Coola,yes,CYBD,QBC,,,https://en.wikipedia.org/wiki/Bella_Coola_Airport,YBD,America/Vancouver
1671,CYBE,medium_airport,Uranium City Airport,59.5614013671875,-108.4810028076172,1044.0,,CA,CA-SK,Uranium City,yes,CYBE,YBE,,,https://en.wikipedia.org/wiki/Uranium_City_Airport,,America/Swift_Current
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836.0,,CA,CA-AB,Bonnyville,yes,CYBF,YBY,,http://town.bonnyville.ab.ca/livingin/airport/index.html,https://en.wikipedia.org/wiki/Bonnyville_Airport,YBF,America/Edmonton
1673,CYBG,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,522.0,,CA,CA-QC,Bagotville,yes,CYBG,YBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,Bagotville Airport,America/Toronto
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,59.0,,CA,CA-NU,Baker Lake,yes,CYBK,YBK,,,https://en.wikipedia.org/wiki/Baker_Lake_Airport,,America/Rankin_Inlet
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,346.0,,CA,CA-BC,Campbell River,yes,CYBL,YBL,YBL,,https://en.wikipedia.org/wiki/Campbell_River_Airport,,America/Vancouver
1677,CYBQ,medium_airport,Tadoule Lake Airport,58.7061,-98.512199,923.0,,CA,CA-MB,Tadoule Lake,yes,CYBQ,XTL,,,https://en.wikipedia.org/wiki/Tadoule_Lake_Airport,YBQ,America/Winnipeg
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,1343.0,,CA,CA-MB,Brandon,yes,CYBR,YBR,,,https://en.wikipedia.org/wiki/Brandon_Airport,,America/Winnipeg
1679,CYBT,medium_airport,Brochet Airport,57.8894,-101.679001,1136.0,,CA,CA-MB,Brochet,yes,CYBT,YBT,,,https://en.wikipedia.org/wiki/Brochet_Airport,,America/Winnipeg
1681,CYBV,medium_airport,Berens River Airport,52.358898,-97.018303,728.0,,CA,CA-MB,Berens River,yes,CYBV,YBV,,,https://en.wikipedia.org/wiki/Berens_River_Airport,,America/Winnipeg
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121.0,,CA,CA-QC,Blanc-Sablon,yes,CYBX,YBX,,,https://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport,,America/Blanc-Sablon
1684,CYCA,medium_airport,Cartwright Airport,53.682501,-57.042303,40.0,,CA,CA-NL,Cartwright,yes,CYCA,YRF,,,https://en.wikipedia.org/wiki/Cartwright_Airport,YCA,America/Goose_Bay
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,90.0,,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB,,,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport,,America/Cambridge_Bay
1686,CYCC,medium_airport,Cornwall Regional Airport,45.092637,-74.567724,175.0,,CA,CA-ON,Cornwall,no,CYCC,YCC,,,https://en.wikipedia.org/wiki/Cornwall_Regional_Airport,,America/Toronto
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,92.0,,CA,CA-BC,Nanaimo,yes,CYCD,YCD,,https://www.nanaimoairport.com/,https://en.wikipedia.org/wiki/Nanaimo_Airport,,America/Vancouver
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,824.0,,CA,CA-ON,Huron Park,no,CYCE,YCE,CYCE,,https://en.wikipedia.org/wiki/Centralia/Huron_Airpark,"RCAF Station Centralia, Huron Airpark",America/Toronto
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784,1624.0,,CA,CA-BC,Castlegar,yes,CYCG,YCG,,,https://en.wikipedia.org/wiki/Castlegar_Airport,,America/Vancouver
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108.0,,CA,CA-NB,Miramichi,yes,CYCH,YCH,,,https://en.wikipedia.org/wiki/Miramichi_Airport,"CFB Chatham, RCAF Station Chatham",America/Moncton
1364,CYCK,small_airport,Chatham Kent Airport,42.3064002991,-82.0819015503,650.0,,CA,CA-ON,Chatham-Kent,no,CYCK,XCM,NZ3,,https://en.wikipedia.org/wiki/Chatham-Kent_Airport,CNZ3,America/Toronto
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132.0,,CA,CA-NB,Charlo,yes,CYCL,YCL,,,https://en.wikipedia.org/wiki/Charlo_Airport,,America/Moncton
1692,CYCN,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,861.0,,CA,CA-ON,Cochrane,no,CYCN,YCN,,,https://en.wikipedia.org/wiki/Cochrane_Airport,,America/Toronto
1693,CYCO,medium_airport,Kugluktuk Airport,67.816704,-115.143997,74.0,,CA,CA-NU,Kugluktuk,yes,CYCO,YCO,,,https://en.wikipedia.org/wiki/Kugluktuk_Airport,Copper Mine Airport,America/Cambridge_Bay
1695,CYCQ,medium_airport,Chetwynd Airport,55.687198638916016,-121.6269989013672,2000.0,,CA,CA-BC,Chetwynd,no,CYCQ,YCQ,,,https://en.wikipedia.org/wiki/Chetwynd_Airport,,America/Dawson_Creek
1696,CYCR,medium_airport,Cross Lake (Charlie Sinclair Memorial) Airport,54.610599517822266,-97.76080322265624,709.0,,CA,CA-MB,Cross Lake,no,CYCR,YCR,,,https://en.wikipedia.org/wiki/Cross_Lake_(Charlie_Sinclair_Memorial)_Airport,,America/Winnipeg
1697,CYCS,medium_airport,Chesterfield Inlet Airport,63.3469009399,-90.7311019897,32.0,,CA,CA-NU,Chesterfield Inlet,yes,CYCS,YCS,,,https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport,,America/Rankin_Inlet
1698,CYCT,small_airport,Coronation Airport,52.0750007629,-111.444999695,2595.0,,CA,CA-AB,Coronation,no,CYCT,YCT,,,https://en.wikipedia.org/wiki/Coronation_Airport,YCT,America/Edmonton
1699,CYCW,small_airport,Chilliwack Airport,49.153157,-121.939309,32.0,,CA,CA-BC,Chilliwack,no,CYCW,YCW,,,https://en.wikipedia.org/wiki/Chilliwack_Airport,YCW,America/Vancouver
1701,CYCY,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,87.0,,CA,CA-NU,Clyde River,yes,CYCY,YCY,,,https://en.wikipedia.org/wiki/Clyde_River_Airport,,America/Iqaluit
1702,CYCZ,small_airport,Fairmont Hot Springs Airport,50.331052,-115.873739,2661.0,,CA,CA-BC,Fairmont Hot Springs,no,CYCZ,YCZ,,,https://en.wikipedia.org/wiki/Fairmont_Hot_Springs_Airport,YCZ,America/Edmonton
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,1215.0,,CA,CA-YT,Dawson City,yes,CYDA,YDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,,America/Dawson
1704,CYDB,medium_airport,Burwash Airport,61.371101,-139.041,2647.0,,CA,CA-YT,Burwash Landing,no,CYDB,YDB,,,https://en.wikipedia.org/wiki/Burwash_Airport,,America/Dawson
1706,CYDF,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,72.0,,CA,CA-NL,Deer Lake,yes,CYDF,YDF,,,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Newfoundland),,America/St_Johns
1708,CYDL,small_airport,Dease Lake Airport,58.4221992493,-130.031997681,2600.0,,CA,CA-BC,Dease Lake,no,CYDL,YDL,,,https://en.wikipedia.org/wiki/Dease_Lake_Airport,YDL,America/Vancouver
1709,CYDM,medium_airport,Ross River Airport,61.9706001282,-132.42300415,2314.0,,CA,CA-YT,Ross River,no,CYDM,XRR,YDM,,https://en.wikipedia.org/wiki/Ross_River_Airport,,America/Whitehorse
1710,CYDN,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,999.0,,CA,CA-MB,Dauphin,yes,CYDN,YDN,,,https://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport),,America/Winnipeg
1711,CYDO,medium_airport,Dolbeau St Felicien Airport,48.778499603271,-72.375,372.0,,CA,CA-QC,Dolbeau-St-Félicien,no,CYDO,YDO,,,https://en.wikipedia.org/wiki/Dolbeau-St-F%C3%A9licien_Airport,Dolbeau St Methode,America/Toronto
1712,CYDP,medium_airport,Nain Airport,56.550778,-61.682224,22.0,,CA,CA-NL,Nain,yes,CYDP,YDP,,,https://en.wikipedia.org/wiki/Nain_Airport,,America/Goose_Bay
1713,CYDQ,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,2148.0,,CA,CA-BC,Dawson Creek,yes,CYDQ,YDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,,America/Dawson_Creek
1717,CYEG,large_airport,Edmonton International Airport,53.3097,-113.580002,2373.0,,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,,America/Edmonton
1718,CYEK,medium_airport,Arviat Airport,61.0942001343,-94.0708007812,32.0,,CA,CA-NU,Arviat,yes,CYEK,YEK,,,https://en.wikipedia.org/wiki/Arviat_Airport,,America/Rankin_Inlet
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,1087.0,,CA,CA-ON,Elliot Lake,no,CYEL,YEL,,http://cyelont.tripod.com/cyel/,https://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport,,America/Toronto
1720,CYEM,medium_airport,Manitoulin East Municipal Airport,45.842435,-81.857595,869.0,,CA,CA-ON,Sheguiandah,no,CYEM,YEM,,,https://en.wikipedia.org/wiki/Manitowaning/Manitoulin_East_Municipal_Airport,,America/Toronto
1721,CYEN,medium_airport,Estevan Airport,49.2103004456,-102.966003418,1905.0,,CA,CA-SK,Estevan,no,CYEN,YEN,,,https://en.wikipedia.org/wiki/Estevan_Regional_Aerodrome,YEN,America/Regina
1722,CYER,medium_airport,Fort Severn Airport,56.01890182495117,-87.67610168457031,48.0,,CA,CA-ON,Fort Severn,yes,CYER,YER,,,https://en.wikipedia.org/wiki/Fort_Severn_Airport,,America/Toronto
1724,CYET,medium_airport,Edson Airport,53.5788993835,-116.464996338,3043.0,,CA,CA-AB,Edson,no,CYET,YET,,,https://en.wikipedia.org/wiki/Edson_Airport,,America/Edmonton
1725,CYEU,small_airport,Eureka Airport,79.9946975708,-85.814201355,256.0,,CA,CA-NU,Eureka,no,CYEU,YEU,,,https://en.wikipedia.org/wiki/Eureka_Aerodrome,YEU,America/Atikokan
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,224.0,,CA,CA-NT,Inuvik,yes,CYEV,YEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,,America/Inuvik
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068.0,,CA,CA-QC,Amos,no,CYEY,YEY,,,https://en.wikipedia.org/wiki/Amos/Magny_Airport,,America/Toronto
1728,CYFA,medium_airport,Fort Albany Airport,52.20140075683594,-81.6968994140625,48.0,,CA,CA-ON,Fort Albany,yes,CYFA,YFA,,,https://en.wikipedia.org/wiki/Fort_Albany_Airport,,America/Toronto
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110.0,,CA,CA-NU,Iqaluit,yes,CYFB,YFB,,,https://en.wikipedia.org/wiki/Iqaluit_Airport,Frobisher Bay Air Base,America/Iqaluit
1730,CYFC,medium_airport,Fredericton Airport,45.868900299072266,-66.53720092773438,68.0,,CA,CA-NB,Fredericton,yes,CYFC,YFC,,,https://en.wikipedia.org/wiki/Greater_Fredericton_Airport,,America/Moncton
1732,CYFE,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632812,293.0,,CA,CA-QC,Forestville,no,CYFE,YFE,,,https://en.wikipedia.org/wiki/Forestville_Airport,,America/Toronto
1733,CYFH,medium_airport,Fort Hope Airport,51.5619010925293,-87.90779876708984,899.0,,CA,CA-ON,Fort Hope,yes,CYFH,YFH,,,https://en.wikipedia.org/wiki/Fort_Hope_Airport,,America/Toronto
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827.0,,CA,CA-QC,La Macaza,yes,CYFJ,YTM,,http://www.mtia.ca/,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport,"YFJ, CYTM",America/Toronto
1735,CYFO,medium_airport,Flin Flon Airport,54.6781005859375,-101.68199920654295,997.0,,CA,CA-MB,Flin Flon,yes,CYFO,YFO,,,https://en.wikipedia.org/wiki/Flin_Flon_Airport,,America/Winnipeg
1736,CYFR,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,526.0,,CA,CA-NT,Fort Resolution,no,CYFR,YFR,,,https://en.wikipedia.org/wiki/Fort_Resolution_Airport,YFR,America/Edmonton
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171876,555.0,,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,,,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,,America/Inuvik
1738,CYFT,medium_airport,Makkovik Airport,55.077335,-59.187942,234.0,,CA,CA-NL,Makkovik,yes,CYFT,YMN,,,https://en.wikipedia.org/wiki/Makkovik_Airport,YFT,America/Goose_Bay
1739,CYGB,medium_airport,Texada Gillies Bay Airport,49.69419860839844,-124.51799774169922,326.0,,CA,CA-BC,Texada,yes,CYGB,YGB,,,https://en.wikipedia.org/wiki/Texada/Gillies_Bay_Airport,,America/Vancouver
1742,CYGH,medium_airport,Fort Good Hope Airport,66.24079895019531,-128.6510009765625,268.0,,CA,CA-NT,Fort Good Hope,yes,CYGH,YGH,,,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport,,America/Inuvik
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.22529983520508,-76.5969009399414,305.0,,CA,CA-ON,Kingston,yes,CYGK,YGK,,http://www.cityofkingston.ca/residents/transportation/airport/index.asp,https://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport,,America/Toronto
1744,CYGL,medium_airport,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,639.0,,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL,,,https://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport,,America/Toronto
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,753.0,,CA,CA-MB,Gimli,no,CYGM,YGM,,,https://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport,,America/Winnipeg
1746,CYGO,medium_airport,Gods Lake Narrows Airport,54.55889892578125,-94.49140167236328,617.0,,CA,CA-MB,Gods Lake Narrows,yes,CYGO,YGO,,,https://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport,,America/Winnipeg
1747,CYGP,medium_airport,Gaspé (Michel-Pouliot) Airport,48.7752990723,-64.4785995483,112.0,,CA,CA-QC,Gaspé,yes,CYGP,YGP,,,https://en.wikipedia.org/wiki/Gasp%C3%A9_Airport,,America/Toronto
1748,CYGQ,medium_airport,Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939971923828,1144.0,,CA,CA-ON,Geraldton,no,CYGQ,YGQ,,,https://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport,,America/Toronto
1749,CYGR,medium_airport,Îles-de-la-Madeleine Airport,47.425242,-61.778612,35.0,,CA,CA-QC,Les Îles-de-la-Madeleine,yes,CYGR,YGR,,,https://en.wikipedia.org/wiki/%C3%8Eles-de-la-Madeleine_Airport,,America/Halifax
1750,CYGT,medium_airport,Igloolik Airport,69.3647003174,-81.8161010742,174.0,,CA,CA-NU,Igloolik,yes,CYGT,YGT,,,https://en.wikipedia.org/wiki/Igloolik_Airport,,America/Iqaluit
1751,CYGV,medium_airport,Havre-Saint-Pierre Airport,50.281898,-63.611401,124.0,,CA,CA-QC,Havre-Saint-Pierre,no,CYGV,YGV,,,https://en.wikipedia.org/wiki/Havre_St-Pierre_Airport,,America/Toronto
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.28189849853516,-77.76529693603516,34.0,,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW,,,https://en.wikipedia.org/wiki/Kuujjuarapik_Airport,,America/Toronto
1753,CYGX,medium_airport,Gillam Airport,56.35749816894531,-94.71060180664062,476.0,,CA,CA-MB,Gillam,yes,CYGX,YGX,,,https://en.wikipedia.org/wiki/Gillam_Airport,,America/Winnipeg
1754,CYGZ,medium_airport,Grise Fiord Airport,76.4261016846,-82.90920257570001,146.0,,CA,CA-NU,Grise Fiord,yes,CYGZ,YGZ,,,https://en.wikipedia.org/wiki/Grise_Fiord_Airport,,America/Iqaluit
1755,CYHA,medium_airport,Quaqtaq Airport,61.0463981628418,-69.6177978515625,103.0,,CA,CA-QC,Quaqtaq,yes,CYHA,YQC,,,https://en.wikipedia.org/wiki/Quaqtaq_Airport,YHA,America/Toronto
1756,CYHB,small_airport,Hudson Bay Airport,52.8166999817,-102.310997009,1175.0,,CA,CA-SK,Hudson Bay,no,CYHB,YHB,,,https://en.wikipedia.org/wiki/Hudson_Bay_Airport,YHB,America/Regina
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,1354.0,,CA,CA-ON,Dryden,yes,CYHD,YHD,,,https://en.wikipedia.org/wiki/Dryden_Regional_Airport,,America/Winnipeg
1758,CYHE,medium_airport,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,128.0,,CA,CA-BC,Hope,no,CYHE,YHE,,,https://en.wikipedia.org/wiki/Hope_Aerodrome,YHE,America/Vancouver
1759,CYHF,medium_airport,Hearst René Fontaine Municipal Airport,49.71419906616211,-83.68609619140625,827.0,,CA,CA-ON,Hearst,no,CYHF,YHF,,,https://en.wikipedia.org/wiki/Hearst_(Ren%C3%A9_Fontaine)_Municipal_Airport,,America/Toronto
1760,CYHH,medium_airport,Nemiscau Airport,51.69110107421875,-76.1355972290039,802.0,,CA,CA-QC,Nemiscau,yes,CYHH,YNS,,,https://en.wikipedia.org/wiki/Nemiscau_Airport,YHH,America/Toronto
1761,CYHI,medium_airport,Ulukhaktok Holman Airport,70.76280212402344,-117.80599975585938,117.0,,CA,CA-NT,Ulukhaktok,yes,CYHI,YHI,,,https://en.wikipedia.org/wiki/Ulukhaktok/Holman_Airport,,America/Edmonton
1762,CYHK,medium_airport,Gjoa Haven Airport,68.635597229,-95.8497009277,152.0,,CA,CA-NU,Gjoa Haven,yes,CYHK,YHK,,,https://en.wikipedia.org/wiki/Gjoa_Haven_Airport,,America/Cambridge_Bay
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.1735992432,-79.93499755859999,780.0,,CA,CA-ON,Hamilton,yes,CYHM,YHM,,http://www.flyhi.ca/,https://en.wikipedia.org/wiki/Hamilton/John_C._Munro_International_Airport,Mount Hope Airport,America/Toronto
1764,CYHN,medium_airport,Hornepayne Municipal Airport,49.19309997558594,-84.75890350341797,1099.0,,CA,CA-ON,Hornepayne,no,CYHN,YHN,,,https://en.wikipedia.org/wiki/Hornepayne_Municipal_Airport,,America/Toronto
1765,CYHO,medium_airport,Hopedale Airport,55.448757,-60.228124,39.0,,CA,CA-NL,Hopedale,yes,CYHO,YHO,,,https://en.wikipedia.org/wiki/Hopedale_Airport,,America/Goose_Bay
1766,CYHR,medium_airport,Chevery Airport,50.46889877319336,-59.63669967651367,39.0,,CA,CA-QC,Chevery,yes,CYHR,YHR,,,https://en.wikipedia.org/wiki/Chevery_Airport,,America/Blanc-Sablon
1767,CYHT,medium_airport,Haines Junction Airport,60.7892,-137.546005,2150.0,,CA,CA-YT,Haines Junction,no,CYHT,YHT,,,https://en.wikipedia.org/wiki/Haines_Junction_Airport,,America/Whitehorse
1768,CYHU,medium_airport,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,90.0,,CA,CA-QC,Montréal,yes,CYHU,YHU,,http://www.dashl.ca/,https://en.wikipedia.org/wiki/Montr%C3%A9al/St-Hubert_Airport,,America/Toronto
1769,CYHY,medium_airport,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,541.0,,CA,CA-NT,Hay River,yes,CYHY,YHY,,,https://en.wikipedia.org/wiki/Hay_River_Airport,,America/Edmonton
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,477.0,,CA,CA-NS,Halifax,yes,CYHZ,YHZ,,http://www.hiaa.ca/,https://en.wikipedia.org/wiki/Halifax_International_Airport,Robert L. Stanfield International Airport,America/Halifax
1771,CYIB,medium_airport,Atikokan Municipal Airport,48.7738990784,-91.6386032104,1408.0,,CA,CA-ON,Atikokan,no,CYIB,YIB,,http://www.atikokaninfo.com/community/transportation/airport/,https://en.wikipedia.org/wiki/Atikokan_Municipal_Airport,,America/Atikokan
1772,CYID,medium_airport,Digby / Annapolis Regional Airport,44.5458450365,-65.7854247093,499.0,,CA,CA-NS,Digby,no,CYID,YDG,,,https://en.wikipedia.org/wiki/Digby_Airport,YID,America/Halifax
1773,CYIF,medium_airport,St Augustin Airport,51.2117004395,-58.6582984924,20.0,,CA,CA-QC,St-Augustin,no,CYIF,YIF,,,https://en.wikipedia.org/wiki/St-Augustin_Airport,Pakuashipi Airport,America/Blanc-Sablon
1774,CYIK,medium_airport,Ivujivik Airport,62.41730117797852,-77.92530059814453,126.0,,CA,CA-QC,Ivujivik,yes,CYIK,YIK,,,https://en.wikipedia.org/wiki/Ivujivik_Airport,,America/Toronto
1775,CYIO,medium_airport,Pond Inlet Airport,72.6832962036,-77.9666976929,181.0,,CA,CA-NU,Pond Inlet,yes,CYIO,YIO,,,https://en.wikipedia.org/wiki/Pond_Inlet_Airport,,America/Iqaluit
1776,CYIV,medium_airport,Island Lake Airport,53.857200622558594,-94.65360260009766,770.0,,CA,CA-MB,Island Lake,yes,CYIV,YIV,,,https://en.wikipedia.org/wiki/Island_Lake_Airport,,America/Winnipeg
1777,CYJA,small_airport,Jasper Airport,52.996418,-118.060233,3350.0,,CA,CA-AB,Jasper,no,CYJA,YJA,,,https://en.wikipedia.org/wiki/Jasper_Airport,,America/Edmonton
1778,CYJF,medium_airport,Fort Liard Airport,60.2358016968,-123.46900177,708.0,,CA,CA-NT,Fort Liard,no,CYJF,YJF,,,https://en.wikipedia.org/wiki/Fort_Liard_Airport,YJF,America/Inuvik
1780,CYJN,medium_airport,St Jean Airport,45.29439926147461,-73.28109741210938,136.0,,CA,CA-QC,St Jean,no,CYJN,YJN,,,https://en.wikipedia.org/wiki/St-Jean_Airport,,America/Toronto
1783,CYJT,medium_airport,Stephenville Airport,48.5442008972168,-58.54999923706055,84.0,,CA,CA-NL,Stephenville,yes,CYJT,YJT,,,https://en.wikipedia.org/wiki/Stephenville_Airport,,America/St_Johns
